folder,design,seed,Ec,Pr,Pc0,rp,transition_order,alpha,beta,gamma,alpha_change_percent,beta_change_percent,gamma_change_percent
MFM_t_7_mxi_1,f_thickness,20260712,3.124999999999e+08,4.600000000000e-01,2.850591807647e-01,1.613700000000e+00,second_order,-1.560037416668e+09,4.669231667990e+09,1.277573684078e+10,-91.5635034704327,-99.97816961523344,-99.99997682085656
MFM_t_7_mxi_2,f_thickness,20260712,6.260934841753e+07,5.001838327902e-02,3.344816324042e-02,1.495399999082e+00,second_order,-2.340000000000e+09,3.750000000019e+08,3.737000000000e+14,-87.34555872297469,-99.99824673632205,-99.32199246036943
MFM_t_7_mxi_3,f_thickness,20260712,6.248235887764e+07,4.999285164556e-02,2.886423279380e-02,1.732000015476e+00,second_order,-3.247000000000e+09,1.299000000000e+12,6.860000000028e+10,-82.44061075790549,-93.92669461955356,-99.9998755383537
MFM_t_7_mxi_4,f_thickness,20260712,6.250000000001e+07,1.500000000000e-01,1.003076100040e-01,1.495400000000e+00,second_order,-7.789239951846e+08,1.388017860403e+07,1.537998402303e+12,-95.78767181353442,-99.99993510503202,-99.99720959456062
MFM_t_7_mxi_5,f_thickness,20260712,6.250000000003e+07,1.500000000000e-01,8.660508083142e-02,1.732000000000e+00,second_order,-1.082484120539e+09,4.810405431800e+10,2.822684123276e+08,-94.14605481338754,-99.77509575680462,-99.99999948787767
MFM_t_7_mxi_6,f_thickness,20260712,5.625000000000e+08,2.000000000000e-02,1.337434800054e-02,1.495400000000e+00,second_order,-5.257736967496e+10,5.270130313718e+10,3.284768072106e+17,184.33215258642406,-99.75360191847608,495.9586617141194
MFM_t_7_mxi_7,f_thickness,20260712,5.625000000001e+08,2.000000000000e-02,1.154734411086e-02,1.732000000000e+00,second_order,-7.306767813636e+10,1.826450812386e+14,6.028525564065e+13,295.14130009621937,753.9332983821907,-99.89062387515943
MFM_t_7_mxi_8,f_thickness,20260712,5.625000000000e+08,1.500000000000e-01,1.003076100040e-01,1.495400000000e+00,second_order,-7.010315956661e+09,1.249216074363e+08,1.384198562073e+13,-62.08904632181193,-99.99941594528823,-99.97488635104546
MFM_t_7_mxi_9,f_thickness,20260712,5.625000000000e+08,9.000000000000e-01,5.196304849885e-01,1.732000000000e+00,second_order,-1.623726180808e+09,2.004335596583e+09,3.266995513051e+05,-91.21908222008402,-99.99062898986686,-99.99999999940727
MFM_t_7_mxi_10,f_thickness,20260712,6.249999999998e+07,8.499999999999e-02,5.267397905434e-02,1.613700000000e+00,second_order,-1.688511086276e+09,1.480103671518e+11,1.186070441886e+13,-90.86873316799749,-99.30799679816407,-99.97848100877357
MFM_t_7_mxi_11,f_thickness,20260712,5.625000000002e+08,8.500000000001e-02,5.267397905435e-02,1.613700000000e+00,second_order,-1.519659977649e+10,1.332093304366e+12,1.067463397697e+14,-17.818598511945048,-93.77197118347752,-99.80632907896221
MFM_t_7_mxi_12,f_thickness,20260712,3.130000000000e+08,2.000000000000e-02,1.239387742455e-02,1.613700000000e+00,second_order,-3.593826996030e+10,5.690143857116e+13,8.236059082399e+16,94.34988325234997,166.03526792099183,49.42761987448267
MFM_t_7_mxi_13,f_thickness,20260712,3.130000000000e+08,1.500000000000e-01,9.295408068414e-02,1.613700000000e+00,second_order,-4.791769328040e+09,1.348774840205e+11,3.470668518674e+12,-74.08668223302001,-99.36939788344667,-99.99370313239706
MFM_t_7_mxi_14,f_thickness,20260712,3.125000000000e+08,8.500000000000e-02,5.684097900227e-02,1.495400000000e+00,second_order,-6.872858781040e+09,3.814012032453e+08,1.316095958113e+14,-62.832398354718634,-99.99821680832966,-99.76121943203694
MFM_t_7_mxi_15,f_thickness,20260712,3.125000000000e+08,8.499999999999e-02,4.907621247113e-02,1.732000000000e+00,second_order,-9.551330475341e+09,1.321808942180e+12,2.415427194275e+10,-48.34754247108339,-93.82005437993533,-99.99995617666981
MFM_t_7_mxi_16,f_thickness,20260712,3.125000000000e+08,8.500000000000e-02,5.267397905435e-02,1.613700000000e+00,second_order,-8.442555431381e+09,7.400518357590e+11,5.930352209428e+13,-54.343665839982094,-96.53998399082032,-99.89240504386788
MFM_t_7_mxi_17,f_thickness,20260712,6.730958558032e+07,2.295377473134e-02,1.531877874181e-02,1.498407615790e+00,second_order,-5.521479789317e+09,2.477732312390e+11,1.941992554071e+16,-70.14049497598546,-98.84156851546234,-64.76624047186033
MFM_t_7_mxi_18,f_thickness,20260712,5.596262449855e+08,2.418655305115e-02,1.397604316180e-02,1.730572292254e+00,second_order,-6.003697817313e+10,1.022342771804e+14,6.750628508366e+14,224.67282681278783,377.9830528604893,-98.77522691305398
MFM_t_7_mxi_19,f_thickness,20260712,5.494519689438e+08,2.178467440365e-02,1.448811754780e-02,1.503623526782e+00,second_order,-4.807090442711e+10,6.341019862580e+12,2.000795213396e+17,159.96172530186294,-70.35338718327573,263.0062188759053
MFM_t_7_mxi_20,f_thickness,20260712,5.367149577707e+08,1.457085805473e-01,8.444847754645e-02,1.725413942095e+00,second_order,-9.514641767259e+09,4.403610532577e+11,3.668078436089e+11,-48.54595063431142,-97.94114922702921,-99.99933449696665
MFM_t_7_mxi_21,f_thickness,20260712,6.813512747863e+07,2.068103013174e-02,1.207364124283e-02,1.712907458140e+00,second_order,-8.415196346032e+09,1.867394499937e+13,2.341075167590e+15,-54.49162051474366,-12.692401355785499,-95.75256458531459
MFM_t_7_mxi_22,f_thickness,20260712,5.580395980160e+08,1.129124598617e-01,7.043494853859e-02,1.603074357324e+00,second_order,-1.119270862183e+10,5.197460708486e+11,2.809323145074e+13,-39.47116496333224,-97.56999491258607,-99.94903017731819
MFM_t_7_mxi_23,f_thickness,20260712,7.517727869569e+07,1.171300057246e-01,7.278052179206e-02,1.609359246685e+00,second_order,-1.465649541598e+09,6.588079225006e+10,2.984768725842e+12,-92.0739418560466,-99.69198293299432,-99.99458470511058
MFM_t_7_mxi_24,f_thickness,20260712,5.439160634677e+08,4.688080112686e-02,2.897775373481e-02,1.617820399603e+00,second_order,-2.678227529191e+10,7.906582149666e+12,1.947080724430e+15,44.83535467803455,-63.03380453386585,-96.4673925302839
MFM_t_7_mxi_25,f_thickness,20260712,8.158382737056e+07,4.926848571481e-02,3.062113447047e-02,1.608969966881e+00,second_order,-3.779430617261e+09,9.578334327182e+11,2.468353849582e+14,-79.56128939883726,-95.52177448768366,-99.55216416363587
MFM_t_7_mxi_26,f_thickness,20260712,6.478218048330e+07,8.396606570410e-02,4.892445329327e-02,1.716239222966e+00,second_order,-1.976652897584e+09,2.686280861837e+11,1.664648750087e+12,-89.31049657370144,-98.74406435630601,-99.9969798116045
MFM_t_7_mxi_27,f_thickness,20260712,6.696301233958e+07,8.764124197291e-02,5.811406072276e-02,1.508090140027e+00,second_order,-1.470953793930e+09,1.813190694329e+10,2.257182696581e+13,-92.04525709123727,-99.9152266297179,-99.95904771510288
MFM_t_7_mxi_28,f_thickness,20260712,3.073613803965e+08,1.476933509700e-01,9.871369931771e-02,1.496178868697e+00,second_order,-3.897719534287e+09,1.157262948404e+09,8.138510600864e+12,-78.92159702523536,-99.99458936775125,-99.98523422117006
MFM_t_7_mxi_29,f_thickness,20260712,3.057126856671e+08,2.001060435070e-02,1.334727417666e-02,1.499227788824e+00,second_order,-2.882220877856e+10,2.150770962392e+12,1.743860296872e+17,55.86707199250034,-89.94435037875034,216.39026741815175
MFM_t_7_mxi_30,f_thickness,20260712,3.202606329012e+08,2.203018577017e-02,1.276064278873e-02,1.726416618261e+00,second_order,-3.758395803353e+10,7.629909764964e+13,2.351093746622e+15,103.24956833055077,256.7264975202207,-95.73438778006953
MFM_t_7_mxi_31,f_thickness,20260712,5.545309356270e+08,8.280634198235e-02,5.537311324355e-02,1.495425074226e+00,second_order,-1.251972644365e+10,1.090333543539e+09,2.661221471677e+14,-32.29481064718386,-99.99490228747001,-99.51717200363291
MFM_t_7_mxi_32,f_thickness,20260712,5.438387530078e+08,8.196053207553e-02,4.804431091829e-02,1.705936259860e+00,second_order,-1.684002912699e+10,2.331304466284e+12,2.613671214488e+13,-8.931128337226212,-89.10028948534148,-99.95257990929788
MFM_t_7_mxi_33,f_thickness,20260712,3.013865643105e+08,1.439430257110e-01,8.330938411124e-02,1.727812865821e+00,second_order,-5.419788768595e+09,2.586835853370e+11,1.396913900053e+11,-70.69042790339029,-98.79055857531918,-99.99974655655434
MFM_t_7_mxi_34,f_thickness,20260712,4.168879717938e+08,1.187737676343e-01,7.118568592275e-02,1.668506330938e+00,second_order,-8.585690481897e+09,4.993717215212e+11,7.742948278801e+12,-53.56960853594843,-97.66525253028676,-99.98595189373295
MFM_t_7_mxi_35,f_thickness,20260712,4.145026976683e+08,5.135216535245e-02,3.309658318324e-02,1.551585100738e+00,second_order,-1.691270027837e+10,2.296289381540e+12,1.561298987128e+15,-8.538131406597138,-89.26399795537421,-97.16732008324762
MFM_t_7_mxi_36,f_thickness,20260712,2.066205554754e+08,1.145256099608e-01,7.407256359658e-02,1.546127262242e+00,second_order,-3.744503511521e+09,9.393932185915e+10,1.460412887723e+13,-79.7501710264284,-99.56079893080626,-99.97350358713273
MFM_t_7_mxi_37,f_thickness,20260712,4.192921466852e+08,1.153586983382e-01,7.482936871581e-02,1.541623300022e+00,second_order,-7.483321923592e+09,1.711545999589e+11,2.939506384885e+13,-59.53108639351667,-99.19978895087101,-99.94666825015402
MFM_t_7_mxi_38,f_thickness,20260712,1.984257894843e+08,1.113187857865e-01,6.620213119760e-02,1.681498522370e+00,second_order,-4.418469173694e+09,3.066036292021e+11,4.031533594350e+12,-76.10544500305245,-98.56651464903963,-99.99268554944275
MFM_t_7_mxi_39,f_thickness,20260712,2.120904007092e+08,5.583069263496e-02,3.345316662437e-02,1.668921010135e+00,second_order,-9.296344519833e+09,2.450946125280e+12,1.704987355805e+14,-49.72647614648602,-88.54092048510596,-99.6906624880357
MFM_t_7_mxi_40,f_thickness,20260712,2.128246860214e+08,5.393766828808e-02,3.501161604863e-02,1.540564943165e+00,second_order,-8.108185633525e+09,8.318164028284e+11,6.720577583024e+14,-56.151897879204135,-96.11095070451015,-98.7806790816263
MFM_t_7_mxi_41,f_thickness,20260712,4.032823344774e+08,5.678571474384e-02,3.380200809409e-02,1.679950924388e+00,second_order,-1.757672668249e+10,4.661966934207e+12,2.446267066928e+14,-4.947155706883111,-78.20358055043668,-99.55617139006499
MFM_t_7_mxi_42,f_thickness,20260712,1.594657182766e+08,1.499713830552e-01,9.103368359232e-02,1.647427382229e+00,second_order,-2.542323216818e+09,8.511281621732e+10,1.241471529429e+12,-86.25141886562331,-99.60206610879322,-99.99774758614613
MFM_t_7_mxi_43,f_thickness,20260712,4.894429666561e+08,1.498250396980e-01,9.250239258720e-02,1.619688264352e+00,second_order,-7.558643861251e+09,2.208144740219e+11,5.163607902926e+12,-59.12375432643222,-98.96761067501335,-99.99063161602922
MFM_t_7_mxi_44,f_thickness,20260712,1.232732941934e+08,8.345872542829e-02,5.295621231807e-02,1.575994992372e+00,second_order,-3.218824882945e+09,2.203938165755e+11,3.470391399882e+13,-82.5929784349336,-98.96957740413771,-99.93703635176374
MFM_t_7_mxi_45,f_thickness,20260712,4.638669823425e+08,8.392299788305e-02,5.156409422235e-02,1.627547213787e+00,second_order,-1.291307609793e+10,1.254798086325e+12,8.215824861341e+13,-30.167622569652032,-94.13335491220053,-99.85093949156347
MFM_t_7_mxi_46,f_thickness,20260712,1.161696712919e+08,1.464433329817e-01,9.346105384037e-02,1.566891522878e+00,second_order,-1.704544102289e+09,3.453394226773e+10,2.095907715079e+12,-90.78202852712994,-99.83854104897411,-99.99619737427564
MFM_t_7_mxi_47,f_thickness,20260712,5.565932483821e+08,7.922635201743e-02,5.053483176550e-02,1.567757312126e+00,second_order,-1.511634786184e+10,1.056307874999e+12,2.153919419797e+14,-18.25259130737551,-95.06137005339541,-99.60921230763203
MFM_t_7_mxi_48,f_thickness,20260712,4.521915575050e+08,2.253538268407e-02,1.358312976234e-02,1.659071442176e+00,second_order,-4.859475808068e+10,7.567870897517e+13,3.940140744998e+16,162.7946634629128,253.825951042448,-28.513643770021822
MFM_t_7_mxi_49,f_thickness,20260712,1.414950168440e+08,2.198557461247e-02,1.329127511809e-02,1.654135846045e+00,second_order,-1.550265862854e+10,2.485622275391e+13,1.492888845679e+16,-16.16346869545765,16.212033401768068,-72.91437267324721
MFM_t_7_mxi_50,f_thickness,20260712,7.103337154450e+07,8.155940482722e-02,4.965247184867e-02,1.642605127007e+00,second_order,-2.071043081158e+09,2.294013366792e+11,1.231867558646e+13,-88.80004570397288,-98.92746391660093,-99.97765010723606
MFM_t_7_mxi_51,f_thickness,20260712,5.589623046158e+08,1.159187342569e-01,6.892776854998e-02,1.681742158428e+00,second_order,-1.195575246250e+10,7.657326934583e+11,9.229685955651e+12,-35.344714760958574,-96.41991648409235,-99.98325449112563
MFM_t_7_mxi_52,f_thickness,20260712,2.364515329718e+08,1.168537387936e-01,7.219288245544e-02,1.618632402796e+00,second_order,-4.675763857830e+09,2.232122923790e+11,8.730572605914e+12,-74.71402599822777,-98.95639998746177,-99.98416003732379
MFM_t_7_mxi_53,f_thickness,20260712,5.518590398872e+08,1.461125659207e-01,9.361401117887e-02,1.560798048078e+00,second_order,-8.036630598188e+09,1.524082677510e+11,1.049396525253e+13,-56.5388589872159,-99.28743498648447,-99.98096069691775
MFM_t_7_mxi_54,f_thickness,20260712,4.660658447592e+08,2.145829222030e-02,1.350515575027e-02,1.588896316125e+00,second_order,-4.823611322480e+10,5.590618396871e+13,1.060911714782e+17,160.855154801357,161.3820846015356,92.48224284308289
MFM_t_7_mxi_55,f_thickness,20260712,4.348361074024e+08,1.017987809860e-01,5.884181934732e-02,1.730041356899e+00,second_order,-1.107840282246e+10,1.063441046359e+12,5.398184659487e+11,-40.08931711108913,-95.02801983938437,-99.99902060211414
MFM_t_7_mxi_56,f_thickness,20260712,1.723775025864e+08,6.356097937986e-02,3.673212964900e-02,1.730391893616e+00,second_order,-7.035850564870e+09,1.734027504515e+12,1.861506858147e+12,-61.950958202105674,-91.8927801593433,-99.99662265002704
MFM_t_7_mxi_57,f_thickness,20260712,6.790161057626e+07,1.204761071038e-01,7.138554966732e-02,1.687681998180e+00,second_order,-1.405669065354e+09,8.503890724320e+10,8.134622681613e+11,-92.39830912715674,-99.60241166057936,-99.99852412750597
MFM_t_7_mxi_58,f_thickness,20260712,4.208727180507e+08,1.498709166893e-01,9.782846117670e-02,1.531976634270e+00,second_order,-5.678948898771e+09,6.295684698300e+10,8.453469662120e+12,-69.288920788579,-99.70565345841587,-99.98466278788612
MFM_t_7_mxi_59,f_thickness,20260712,3.815829506794e+08,1.143209757384e-01,7.133299196776e-02,1.602638170428e+00,second_order,-7.554777132963e+09,3.412187461255e+11,1.812165777043e+13,-59.14466513243851,-98.40467617647946,-99.96712170029714
MFM_t_7_mxi_60,f_thickness,20260712,7.378768829300e+07,5.006813763635e-02,3.238974857278e-02,1.545801984966e+00,second_order,-3.057005962790e+09,3.991203185405e+11,3.272499157273e+14,-83.46807588049477,-98.13396491298113,-99.40626729942045
MFM_t_7_mxi_61,f_thickness,20260712,5.560513964223e+08,5.012514074344e-02,2.980789950421e-02,1.681605935915e+00,second_order,-2.750098068412e+10,9.415435494676e+12,6.089873889365e+14,48.722027832394744,-55.97935716007536,-98.89510826534952
MFM_t_7_mxi_62,f_thickness,20260712,5.443920014763e+08,4.364445352263e-02,2.809179723804e-02,1.553636926566e+00,second_order,-2.622678793409e+10,5.076330223528e+12,4.563211977985e+15,41.83134521236656,-76.26627893804813,-91.72092018729893
MFM_t_7_mxi_63,f_thickness,20260712,2.417844386004e+08,5.627041535306e-02,3.508393512911e-02,1.603879814108e+00,second_order,-9.741526339631e+09,1.831249769283e+12,3.932970773255e+14,-47.31898589168557,-91.4382301179925,-99.28643729263752
MFM_t_7_mxi_64,f_thickness,20260712,6.321295983922e+07,1.178719172625e-01,7.643555659294e-02,1.542108444245e+00,second_order,-1.105107580554e+09,2.442328857644e+10,3.966980940770e+12,-94.02370983636064,-99.88581209398038,-99.99280266794912
MFM_t_7_mxi_65,f_thickness,20260712,7.753306868821e+07,5.175168141134e-02,3.091947517973e-02,1.673756786314e+00,second_order,-3.684666385463e+09,1.151010272772e+12,8.392482198460e+13,-80.07376307680742,-94.61860132211292,-99.84773438033794
MFM_t_7_mxi_66,f_thickness,20260712,4.405390053518e+08,4.045677136947e-02,2.336052973609e-02,1.731843062915e+00,second_order,-2.828569643664e+10,1.727228954464e+13,5.700171938396e+12,52.96567715266016,-19.245658949891585,-99.98965812268818
MFM_t_7_mxi_67,f_thickness,20260712,3.961851845973e+08,5.246991766252e-02,3.252809056651e-02,1.613064792575e+00,second_order,-1.732517554010e+10,3.970303838148e+12,8.436636245212e+14,-6.307514322072394,-81.43736130698123,-98.46933289179172
MFM_t_7_mxi_68,f_thickness,20260712,3.166865487877e+08,9.551802044465e-02,5.706885835326e-02,1.673732806312e+00,second_order,-8.153973276817e+09,7.476369394688e+11,1.601076122309e+13,-55.90428375815627,-96.50452082594583,-99.97095152040546
MFM_t_7_mxi_69,f_thickness,20260712,3.522852623004e+08,8.233252242864e-02,5.299715622479e-02,1.553527175674e+00,second_order,-8.995073220054e+09,4.884915162575e+11,1.236944679692e+14,-51.3557154505486,-97.71612151348027,-99.77557992535802
MFM_t_7_mxi_70,f_thickness,20260712,5.464067673662e+08,1.091908620905e-01,7.082177908691e-02,1.541769544598e+00,second_order,-1.030558622673e+10,2.637867174263e+11,5.037339979727e+13,-44.26861720877112,-98.7666995456232,-99.90860705148683
MFM_t_7_mxi_71,f_thickness,20260712,2.978499971789e+08,1.308371217822e-01,7.849878755094e-02,1.666740670323e+00,second_order,-5.558279898857e+09,2.646427786745e+11,3.508185212893e+12,-69.94148436694185,-98.76269714270968,-99.99363506549435
MFM_t_7_mxi_72,f_thickness,20260712,4.224290501007e+08,4.040867690251e-02,2.701790269478e-02,1.495625969159e+00,second_order,-1.955341613652e+10,2.595878468346e+10,7.317818824798e+15,5.742545412321087,-99.87863308184149,-86.72321023049608
MFM_t_7_mxi_73,f_thickness,20260712,1.976536789220e+08,2.144599185796e-02,1.250590980116e-02,1.714868586049e+00,second_order,-2.358297631363e+10,4.893865831214e+13,5.079942977681e+15,27.533926879619465,128.8063255111236,-90.78341011570478
MFM_t_7_mxi_74,f_thickness,20260712,1.854795057418e+08,1.375353223914e-01,9.134388696700e-02,1.505687210805e+00,second_order,-2.582379161834e+09,1.058895642555e+10,6.657315371958e+12,-86.03480108613581,-99.95049271283094,-99.98792156806024
MFM_t_7_mxi_75,f_thickness,20260712,1.899914431458e+08,8.700785209780e-02,5.344306986783e-02,1.628047421546e+00,second_order,-5.104523680283e+09,4.626786879645e+11,2.795086452308e+13,-72.39534394900585,-97.83680603153758,-99.94928847501782
MFM_t_7_mxi_76,f_thickness,20260712,1.882657220528e+08,9.254506985059e-02,6.169858641957e-02,1.499954459593e+00,second_order,-3.844443005226e+09,1.587733307056e+10,5.055690359133e+13,-79.20971014850295,-99.92576759633212,-99.90827411877095
MFM_t_7_mxi_77,f_thickness,20260712,3.192549102434e+08,1.375124829886e-01,8.816340755617e-02,1.559745554311e+00,second_order,-4.931521817667e+09,1.042241799650e+11,8.279847368142e+12,-73.33091741536917,-99.51271341573977,-99.98497779250043
MFM_t_7_mxi_78,f_thickness,20260712,4.354530760990e+08,7.465608005365e-02,4.978971063005e-02,1.499427875939e+00,second_order,-1.100917338396e+10,6.201456501616e+10,3.432735958756e+14,-40.463701668413776,-99.71005897507415,-99.3771953808944
MFM_t_7_mxi_79,f_thickness,20260712,2.709989024293e+08,2.765122695937e-02,1.657548109874e-02,1.668200566527e+00,second_order,-2.396574138905e+10,2.568921294464e+13,7.396559690723e+15,29.603874815430807,20.10657058977394,-86.58034991266308
MFM_t_7_mxi_80,f_thickness,20260712,2.962590651765e+08,3.381051603567e-02,2.164750356834e-02,1.561866749620e+00,second_order,-1.867706141974e+10,6.700869377737e+12,8.430521007683e+15,1.003323488672958,-68.67095762472756,-84.70442385276145
MFM_t_7_mxi_81,f_thickness,20260712,1.677949233040e+08,1.357567897559e-01,7.899871524806e-02,1.718468323562e+00,second_order,-3.172983830016e+09,1.659908782798e+11,3.350028615369e+11,-82.84088138893662,-99.22393125930581,-99.99939220105453
MFM_t_7_mxi_82,f_thickness,20260712,2.741540974582e+08,1.165088801916e-01,7.790483017129e-02,1.495528325207e+00,second_order,-4.400244117176e+09,4.553508868873e+08,2.384680336916e+13,-76.2040039378719,-99.99787106621145,-99.95673451303084
MFM_t_7_mxi_83,f_thickness,20260712,1.832849755745e+08,2.296865617933e-02,1.514939617262e-02,1.516143344435e+00,second_order,-1.563239285014e+10,4.437978450644e+12,4.775495811728e+16,-15.461881477997075,-79.25080954380174,-13.357715658928859
MFM_t_7_mxi_84,f_thickness,20260712,1.791272099189e+08,9.469820335930e-02,5.479053126965e-02,1.728368043983e+00,second_order,-4.898689420505e+09,5.410071903131e+11,5.853273833668e+11,-73.50847110847623,-97.47059131655985,-99.99893803484325
MFM_t_7_mxi_85,f_thickness,20260712,1.400191357400e+08,6.246685745601e-02,4.167548520399e-02,1.498887347088e+00,second_order,-4.225353963415e+09,2.955786772966e+10,2.699260972998e+14,-77.14978905782853,-99.86180603763121,-99.51027045996167
MFM_t_7_mxi_86,f_thickness,20260712,3.156597290338e+08,5.367947197399e-02,3.578496193482e-02,1.500056701800e+00,second_order,-1.111553654064e+10,1.394171978751e+11,1.290360064311e+15,-39.888502386257315,-99.34817304235442,-97.65888720245904
MFM_t_7_mxi_87,f_thickness,20260712,4.640063046852e+08,1.464129797155e-01,8.706137514471e-02,1.681721423216e+00,second_order,-7.857480662567e+09,3.154282914701e+11,2.384411596558e+12,-57.50768050007864,-98.52525608950702,-99.99567393888132
MFM_t_7_mxi_88,f_thickness,20260712,2.998701341284e+08,5.023683587284e-02,2.941219270952e-02,1.708027564248e+00,second_order,-1.517855833457e+10,5.627852470032e+12,1.531297906254e+14,-17.916164480889286,-73.68770847836481,-99.72217513356684
MFM_t_7_mxi_89,f_thickness,20260712,6.620562621302e+07,5.052857799971e-02,2.923411298984e-02,1.728411531325e+00,second_order,-3.393395025275e+09,1.316487811817e+12,4.943005210036e+12,-81.6489238986785,-93.84493263217834,-99.99103185763758
MFM_t_7_mxi_90,f_thickness,20260712,2.759977820318e+08,1.136632946254e-01,6.563835886146e-02,1.731659605709e+00,second_order,-6.306523644900e+09,4.876494274930e+11,3.842007373601e+10,-65.89507131343649,-97.72005858986539,-99.99993029408706
MFM_t_7_mxi_91,f_thickness,20260712,4.335103972407e+08,7.150669507448e-02,4.145032542488e-02,1.725117820946e+00,second_order,-1.565572924165e+10,3.006221442393e+12,1.087384154645e+13,-15.33568105236418,-85.94480303241043,-99.98027148366808
MFM_t_7_mxi_92,f_thickness,20260712,2.274546304121e+08,8.561880737628e-02,5.521078955032e-02,1.550762234585e+00,second_order,-5.558484964041e+09,2.682197479504e+11,6.684875364412e+13,-69.94037539885258,-98.74597348855339,-99.87871565698255
MFM_t_7_mxi_93,f_thickness,20260712,5.261546784652e+08,5.194033148954e-02,3.463393210969e-02,1.499694903975e+00,second_order,-1.913197333718e+10,2.369608383856e+11,2.540864329109e+15,3.4634329525462304,-98.89212045056016,-95.39008516908137
MFM_t_7_mxi_94,f_thickness,20260712,5.613379281594e+08,9.064089167178e-02,5.476162403395e-02,1.655189985154e+00,second_order,-1.493495343463e+10,1.415042214277e+12,4.902732406233e+13,-19.23355076340483,-93.38415435448242,-99.91104924976673
MFM_t_7_mxi_95,f_thickness,20260712,4.644099079993e+08,1.303123855533e-01,8.235376665093e-02,1.582348820858e+00,second_order,-7.840189566550e+09,2.333130623253e+11,1.344901154584e+13,-57.601188687754934,-98.90917515261842,-99.97559932772636
MFM_t_7_mxi_96,f_thickness,20260712,4.531195734952e+08,9.330995042206e-02,5.913982861177e-02,1.577785269460e+00,second_order,-1.061098882466e+10,5.911022772678e+11,7.208277824679e+13,-42.617036336396694,-97.23637825948832,-99.8692195153095
MFM_t_7_mxi_97,f_thickness,20260712,4.264769832359e+08,2.003226229985e-02,1.301024441804e-02,1.539729897162e+00,second_order,-4.368151931059e+10,3.197806329271e+13,1.915671345720e+17,136.224453421841,49.50927163346599,247.56211288531293
MFM_t_7_mxi_98,f_thickness,20260712,4.000957899440e+08,1.315077243575e-01,7.644442110881e-02,1.720305058891e+00,second_order,-7.823080588418e+09,4.383536906024e+11,8.093439351332e+11,-57.69371200360165,-97.95053438978128,-99.99853159943758
MFM_t_7_mxi_99,f_thickness,20260712,4.212200828206e+08,8.682373373626e-02,5.170492547960e-02,1.679215914749e+00,second_order,-1.199822809766e+10,1.357792133501e+12,3.101879081663e+13,-35.11501158538739,-93.65181965364167,-99.94372230654562
MFM_t_7_mxi_100,f_thickness,20260712,2.191295770110e+08,1.424480587973e-01,8.953715679445e-02,1.590937928980e+00,second_order,-3.426264567802e+09,9.157294197083e+10,3.808485257201e+12,-81.47116932786201,-99.57186263189011,-99.99309022820724
MFM_t_7_mxi_101,f_thickness,20260712,5.081490193873e+08,1.253920797203e-01,8.372295724976e-02,1.497702468228e+00,second_order,-7.617746728007e+09,8.840317510895e+09,3.025161249500e+13,-58.80413306289904,-99.95866824641742,-99.94511420562591
MFM_t_7_mxi_102,f_thickness,20260712,3.088122908569e+08,5.743584094733e-02,3.490688476081e-02,1.645401511504e+00,second_order,-1.282603328804e+10,2.901298794673e+12,2.991026319587e+14,-30.63833971766069,-86.43535521172419,-99.45733518974752
MFM_t_7_mxi_103,f_thickness,20260712,6.289561784551e+07,1.436305319682e-01,8.831027589515e-02,1.626430565552e+00,second_order,-1.021652626672e+09,3.369480391755e+10,7.672670680375e+11,-94.47502428643611,-99.84246433108119,-99.99860793990624
MFM_t_7_mxi_104,f_thickness,20260712,7.094221571225e+07,1.481402422589e-01,8.835811007719e-02,1.676589077443e+00,second_order,-1.181199934088e+09,4.549215362428e+10,3.796678559754e+11,-93.61221145199028,-99.78730735844924,-99.99931116492131
MFM_t_7_mxi_105,f_thickness,20260712,2.960506090651e+08,1.039008327664e-01,6.586954917151e-02,1.577372762881e+00,second_order,-6.222272473394e+09,2.784868316489e+11,2.759475120893e+13,-66.35069161358318,-98.69797107541436,-99.9499345748625
MFM_t_7_mxi_106,f_thickness,20260712,5.581101118459e+08,1.067938013244e-01,6.175836611180e-02,1.729219991524e+00,second_order,-1.354431654266e+10,1.178822757436e+12,7.683585238252e+11,-26.753949433105394,-94.48856767103251,-99.9986059596674
MFM_t_7_mxi_107,f_thickness,20260712,7.982131329156e+07,2.177786395828e-02,1.350686791965e-02,1.612354847018e+00,second_order,-8.402290990709e+09,1.112926849829e+13,1.388811789604e+16,-54.56141113914281,-47.966554079216564,-74.8026528102931
MFM_t_7_mxi_108,f_thickness,20260712,5.266130351968e+08,5.610751803927e-02,3.243734723096e-02,1.729719685144e+00,second_order,-2.433565315595e+10,7.683435554404e+12,1.491248729537e+13,31.604313589754195,-64.07709738808678,-99.9729441294597
MFM_t_7_mxi_109,f_thickness,20260712,3.724842216092e+08,1.258516955032e-01,8.393541287400e-02,1.499387340742e+00,second_order,-5.585807045908e+09,1.096409948398e+10,2.157414449272e+13,-69.79262083451412,-99.94873878030191,-99.96085782010398
MFM_t_7_mxi_110,f_thickness,20260712,1.937942656787e+08,8.417242042667e-02,5.003888828924e-02,1.682140097520e+00,second_order,-5.710732880772e+09,6.946322366800e+11,1.572331583868e+13,-69.1170367997834,-96.75233741304066,-99.97147303535826
